Date,Nifty,SP500,Crude,EURUSD
Jun-09-2011,5521.05,1279.55581,103.13,0.68625
Jun-10-2011,5485.80,1289.002534,104,0.68915
Jun-13-2011,5482.80,1270.979329,101.84,0.69615
Jun-14-2011,5500.50,1271.826769,99.83,0.69565
Jun-15-2011,5447.50,1287.867805,101.6,0.69105
Jun-16-2011,5396.75,1265.422892,97.07,0.70035
Jun-17-2011,5366.40,1267.636813,97.19,0.70655
Jun-20-2011,5257.90,1271.503229,95.31,0.69805
Jun-21-2011,5275.85,1278.363261,95.52,0.69825
Jun-22-2011,5278.30,1295.518976,95.96,0.69515
Jun-23-2011,5320.00,1287.136468,97.49,0.69305
Jun-24-2011,5471.25,1283.499107,93.45,0.70675
Jun-27-2011,5526.60,1268.445198,93.74,0.70505
Jun-28-2011,5545.30,1280.095811,93.13,0.70075
Jun-29-2011,5600.45,1296.673266,95.47,0.69635
Jun-30-2011,5647.40,1307.411019,97.19,0.69285
Jul-01-2011,5627.20,1320.639049,97.96,0.68875
Jul-04-2011,5650.50,1339.668742,97.64,0.68895
Jul-05-2011,5632.10,1339.668742,97.64,0.68925
Jul-06-2011,5625.45,1337.876583,99.29,0.69165
Jul-07-2011,5728.95,1339.224699,98.86,0.69785
Jul-08-2011,5660.65,1353.217339,100.94,0.69685
Jul-11-2011,5616.10,1343.804017,98.72,0.70285
Jul-12-2011,5526.15,1319.489997,97.71,0.71285
Jul-13-2011,5585.45,1313.643882,99.71,0.71465
Jul-14-2011,5599.80,1317.720028,100.36,0.70505
Jul-15-2011,5581.10,1308.867896,98.21,0.70585
Jul-18-2011,5567.05,1316.144225,99.49,0.70685
Jul-19-2011,5613.55,1305.435699,98.11,0.71205
Jul-20-2011,5567.05,1326.725664,99.58,0.70535
Jul-21-2011,5541.60,1325.839351,100.09,0.70425
Jul-22-2011,5633.95,1343.801165,100.63,0.69565
Jul-25-2011,5680.30,1345.015809,101.27,0.69635
Jul-26-2011,5574.85,1337.43299,100.87,0.69605
Jul-27-2011,5546.80,1331.938461,101.27,0.68945
Jul-28-2011,5487.75,1304.88911,99.26,0.69555
Jul-29-2011,5482.00,1300.667862,99.25,0.69875
Aug-01-2011,5516.80,1292.282805,97.52,0.69495
Aug-02-2011,5456.55,1286.941762,96.71,0.70295
Aug-03-2011,5404.80,1254.045023,95.51,0.70345
Aug-04-2011,5331.80,1260.340576,93.67,0.69935
Aug-05-2011,5211.25,1200.07032,88.43,0.70625
Aug-08-2011,5118.50,1199.375226,88.78,0.70465
Aug-09-2011,5072.85,1119.460906,83.22,0.70395
Aug-10-2011,5161.00,1172.533687,81.11,0.70345
Aug-11-2011,5138.30,1120.755808,84.58,0.70475
Aug-12-2011,5072.95,1172.637357,87.22,0.70215
Aug-16-2011,5035.80,1178.811582,86.84,0.70235
Aug-17-2011,5056.60,1192.761339,87.92,0.69435
Aug-18-2011,4944.15,1193.885114,88.76,0.69265
Aug-19-2011,4845.65,1140.646915,83.54,0.69815
Aug-22-2011,4898.80,1123.52644,83.58,0.69495
Aug-23-2011,4948.90,1123.819993,85.42,0.69515
Aug-24-2011,4888.90,1162.351628,86.51,0.69415
Aug-25-2011,4839.60,1177.601993,86.37,0.69455
Aug-26-2011,4747.80,1159.270124,86.44,0.69555
Aug-29-2011,4919.60,1176.800373,86.45,0.69365
Aug-30-2011,5001.00,1210.084787,88.21,0.68885
Sep-02-2011,5040.00,1212.922721,89.81,0.69255
Sep-05-2011,5017.20,1173.965925,87.46,0.70305
Sep-06-2011,5064.30,1173.965925,87.46,0.70925
Sep-07-2011,5124.65,1165.239491,87.05,0.71405
Sep-08-2011,5153.25,1198.624867,90.14,0.71065
Sep-09-2011,5059.45,1185.89966,89.7,0.71525
Sep-12-2011,4946.80,1154.233547,87.93,0.73155
Sep-13-2011,4940.95,1162.265528,88.64,0.73335
Sep-14-2011,5012.55,1172.871348,90.52,0.73175
Sep-15-2011,5075.70,1188.675209,89.36,0.72955
Sep-16-2011,5084.25,1209.111602,90.03,0.72135
Sep-19-2011,5031.95,1216.014102,88.73,0.72555
Sep-20-2011,5140.20,1204.089913,86.27,0.73305
Sep-21-2011,5133.25,1202.087775,87.43,0.72965
Sep-22-2011,4923.65,1166.761608,86.46,0.72955
Sep-23-2011,4867.75,1129.559964,80.99,0.74275
Sep-26-2011,4835.40,1136.429406,80.4,0.73885
Sep-27-2011,4971.25,1162.946649,80.73,0.73955
Sep-28-2011,4945.90,1175.375167,84.94,0.73495
Sep-29-2011,5015.45,1151.060568,81.73,0.73445
Sep-30-2011,4943.25,1160.397523,82.55,0.73275
Oct-03-2011,4849.50,1131.42036,79.46,0.74365
Oct-04-2011,4772.15,1099.227262,78.04,0.75405
Oct-05-2011,4751.30,1123.94675,76.07,0.75395
Oct-07-2011,4888.05,1144.033939,79.96,0.75195
Oct-10-2011,4979.60,1155.464136,83.25,0.74025
Oct-11-2011,4974.35,1194.888324,85.67,0.73085
Oct-12-2011,5099.40,1195.535256,86.16,0.73365
Oct-13-2011,5077.85,1207.254078,85.95,0.72445
Oct-14-2011,5132.30,1203.658553,84.63,0.72845
Oct-17-2011,5118.25,1224.57701,87.1,0.72185
Oct-18-2011,5037.50,1200.858414,86.8,0.72625
Oct-19-2011,5139.15,1225.378388,88.68,0.73065
Oct-20-2011,5091.90,1209.881197,86.43,0.72495
Oct-21-2011,5049.95,1215.389855,86.21,0.73055
Oct-24-2011,5098.35,1238.249902,87.47,0.72025
Oct-25-2011,5191.60,1254.194835,91.14,0.71775
Oct-26-2011,5201.80,1229.050097,92.93,0.71985
Oct-28-2011,5360.70,1242.000177,90.18,0.72265
Oct-31-2011,5326.60,1285.086416,93.24,0.70575
Nov-01-2011,5257.95,1253.296264,93.08,0.71885
Nov-02-2011,5258.45,1218.277002,92.05,0.73075
Nov-03-2011,5265.75,1237.902532,92.35,0.72585
Nov-04-2011,5284.20,1261.154854,93.91,0.72655
Nov-08-2011,5289.35,1253.227149,94.19,0.72715
Nov-09-2011,5221.05,1275.924369,96.7,0.72555
Nov-11-2011,5168.85,1229.09555,95.64,0.73555
Nov-14-2011,5148.35,1263.854585,98.89,0.72625
Nov-15-2011,5068.50,1251.781375,98.22,0.73355
Nov-16-2011,5030.45,1257.812301,99.43,0.74045
Nov-17-2011,4934.75,1236.913768,102.6,0.74055
Nov-18-2011,4905.80,1216.125166,98.93,0.74025
Nov-21-2011,4778.35,1215.653203,97.67,0.74005
Nov-22-2011,4812.35,1192.982777,96.92,0.74005
Nov-23-2011,4706.45,1188.035611,98.01,0.74085
Nov-24-2011,4756.45,1161.790681,96.17,0.74995
Nov-25-2011,4710.05,1161.790681,96.17,0.75025
Nov-28-2011,4851.30,1158.666853,96.77,0.75485
Nov-29-2011,4805.10,1192.546468,98.21,0.74955
Nov-30-2011,4832.05,1195.193455,99.79,0.74985
Dec-01-2011,4936.85,1246.960067,100.36,0.74315
Dec-02-2011,5050.15,1244.582991,100.2,0.74265
Dec-05-2011,5039.15,1244.278024,100.96,0.74715
Dec-07-2011,5062.60,1257.081145,100.99,0.74335
Dec-08-2011,4943.65,1261.008707,100.49,0.74675
Dec-09-2011,4866.70,1234.352658,98.34,0.75175
Dec-12-2011,4764.60,1255.192012,99.41,0.74765
Dec-13-2011,4800.60,1236.470468,97.77,0.75685
Dec-14-2011,4763.25,1225.733549,100.32,0.76405
Dec-15-2011,4746.35,1211.818424,95.14,0.77135
Dec-16-2011,4651.60,1215.752211,94.07,0.76825
Dec-19-2011,4613.10,1219.657173,93.75,0.76675
Dec-20-2011,4544.20,1205.351221,94.05,0.76785
Dec-21-2011,4693.15,1241.304507,97.24,0.76355
Dec-22-2011,4733.85,1243.71597,98.67,0.76705
Dec-23-2011,4714.00,1254.000433,99.53,0.76675
Dec-26-2011,4779.00,1265.332567,99.68,0.76725
Dec-27-2011,4750.50,1265.332567,99.68,0.76515
Dec-28-2011,4705.80,1265.432575,101.34,0.76495
Dec-29-2011,4646.25,1249.639431,99.36,0.77255
Dec-30-2011,4624.30,1263.015559,99.65,0.77435
Jan-02-2012,4636.75,1257.604805,98.83,0.76975
Jan-03-2012,4765.30,1257.604805,98.83,0.77365
Jan-04-2012,4749.65,1277.060678,102.96,0.76535
Jan-05-2012,4749.95,1277.300689,103.22,0.77345
Jan-06-2012,4754.10,1281.056295,101.81,0.78125
Jan-07-2012,4746.90,1277.807418,101.56,0.78635
Jan-09-2012,4742.80,1277.807418,101.56,0.78635
Jan-10-2012,4849.55,1280.701641,101.31,0.78515
Jan-11-2012,4860.95,1292.078835,102.44,0.78225
Jan-12-2012,4831.25,1292.475588,101.09,0.78945
Jan-13-2012,4866.00,1295.503728,99.31,0.78005
Jan-16-2012,4873.90,1289.092407,98.88,0.78915
Jan-17-2012,4967.30,1289.092407,98.88,0.78895
Jan-18-2012,4955.80,1293.667808,100.87,0.78475
Jan-19-2012,5018.40,1308.036906,100.76,0.78015
Jan-20-2012,5048.60,1314.501132,100.54,0.77505
Jan-23-2012,5046.25,1315.383687,98.33,0.77305
Jan-24-2012,5127.35,1316.00435,99.58,0.76685
Jan-25-2012,5158.30,1314.654582,98.95,0.76925
Jan-27-2012,5204.70,1326.046557,99.4,0.77055
Jan-30-2012,5087.30,1316.327679,99.56,0.75895
Jan-31-2012,5199.25,1313.013755,98.78,0.76335
Feb-01-2012,5235.70,1312.409597,98.48,0.76445
Feb-02-2012,5269.90,1324.089092,97.61,0.75795
Feb-03-2012,5325.85,1325.541042,96.36,0.75925
Feb-06-2012,5361.65,1344.902139,97.84,0.76235
Feb-07-2012,5335.15,1344.334002,96.91,0.76285
Feb-08-2012,5368.15,1347.048148,98.41,0.75415
Feb-09-2012,5412.35,1349.959572,98.71,0.75525
Feb-10-2012,5381.60,1351.94764,99.84,0.75195
Feb-13-2012,5390.20,1342.640589,98.67,0.75875
Feb-14-2012,5416.05,1351.771543,101.29,0.75665
Feb-15-2012,5531.95,1350.499139,101.08,0.76105
Feb-16-2012,5521.95,1343.228491,102.14,0.76465
Feb-17-2012,5564.30,1358.044057,102.64,0.76635
Feb-21-2012,5607.15,1361.227384,103.6,0.76065
Feb-22-2012,5505.35,1362.205733,106.25,0.75375
Feb-23-2012,5483.30,1357.655836,106.28,0.75455
Feb-24-2012,5429.30,1363.460025,107.83,0.75115
Feb-27-2012,5281.20,1365.743012,109.77,0.74245
Feb-28-2012,5375.50,1367.586585,108.56,0.74605
Feb-29-2012,5385.20,1372.175168,106.55,0.74275
Mar-01-2012,5339.75,1365.682716,107.07,0.74885
Mar-02-2012,5359.35,1374.086411,108.84,0.75005
Mar-03-2012,5359.40,1369.62794,106.7,0.75765
Mar-05-2012,5280.35,1369.62794,106.7,0.75765
Mar-06-2012,5222.40,1364.334968,106.72,0.75555
Mar-07-2012,5220.45,1343.359867,104.7,0.76185
Mar-09-2012,5333.55,1352.626486,106.16,0.76075
Mar-12-2012,5359.55,1370.865672,107.87,0.76325
Mar-13-2012,5429.50,1371.094451,106.84,0.76045
Mar-14-2012,5463.90,1395.947238,107.24,0.76275
Mar-15-2012,5380.50,1394.278105,105.95,0.76785
Mar-16-2012,5317.90,1402.598031,105.65,0.76465
Mar-19-2012,5257.05,1404.172457,107.58,0.75945
Mar-20-2012,5274.85,1409.746298,108.56,0.75535
Mar-21-2012,5364.95,1405.517399,106.07,0.75615
Mar-22-2012,5228.45,1402.89494,107.27,0.75725
Mar-23-2012,5278.20,1392.784521,105.35,0.75795
Mar-26-2012,5184.25,1397.107607,106.87,0.75375
Mar-27-2012,5243.15,1416.512435,107.03,0.75065
Mar-28-2012,5194.75,1412.516024,107.33,0.75005
Mar-29-2012,5178.85,1405.542363,105.41,0.75205
Mar-30-2012,5295.55,1403.276826,102.78,0.75375
Apr-02-2012,5317.90,1408.46786,103.02,0.75015
Apr-03-2012,5358.50,1419.04379,105.23,0.75105
Apr-04-2012,5322.90,1413.380591,104.01,0.74995
Apr-09-2012,5234.40,1398.958581,101.47,0.76185
Apr-10-2012,5243.60,1382.202137,102.46,0.76495
Apr-11-2012,5226.85,1358.593765,101.02,0.76465
Apr-12-2012,5276.85,1368.705386,103.18,0.76275
Apr-13-2012,5207.45,1387.565359,104.1,0.75915
Apr-16-2012,5226.20,1370.261339,103.32,0.76475
Apr-17-2012,5289.70,1369.568876,103.37,0.76505
Apr-18-2012,5300.00,1390.779583,104.64,0.76055
Apr-19-2012,5332.40,1385.14224,103.12,0.76255
Apr-20-2012,5290.85,1376.919563,102.72,0.76145
Apr-23-2012,5200.60,1378.533,103.88,0.75675
Apr-24-2012,5222.65,1366.943473,103.11,0.76165
Apr-25-2012,5202.00,1371.971015,103.55,0.75715
Apr-26-2012,5189.00,1390.69315,104.12,0.75745
Apr-27-2012,5190.60,1399.98039,104.55,0.75535
Apr-28-2012,5209.00,1403.358069,104.93,0.75455
Apr-30-2012,5248.15,1403.358069,104.93,0.75455
May-02-2012,5239.15,1397.911996,104.87,0.75575
May-03-2012,5188.40,1402.305163,105.22,0.76055
May-04-2012,5086.85,1391.571067,102.54,0.76025
May-07-2012,5114.15,1369.098217,98.49,0.76305
May-08-2012,4999.95,1369.583481,97.94,0.76615
May-09-2012,4974.80,1363.722237,97.01,0.76965
May-10-2012,4965.70,1354.576055,86.5,0.77245
May-11-2012,4928.90,1357.992027,97.41,0.77165
May-14-2012,4907.80,1353.391568,96.49,0.77305
May-15-2012,4942.80,1338.347938,95.13,0.77855
May-16-2012,4858.25,1330.660297,94.35,0.78375
May-17-2012,4870.20,1324.803066,93.19,0.78625
May-18-2012,4891.45,1304.862887,92.94,0.78715
May-21-2012,4906.05,1295.219998,91.8,0.78545
May-22-2012,4860.50,1315.988639,92.86,0.78325
May-23-2012,4835.65,1316.627543,91.85,0.78425
May-24-2012,4921.40,1318.857781,89.9,0.79465
May-25-2012,4920.40,1320.679053,90.66,0.79405
May-28-2012,4985.65,1317.821174,90.86,0.79825
May-29-2012,4990.10,1317.821174,90.86,0.79785
May-30-2012,4950.75,1332.419121,90.76,0.79825
May-31-2012,4924.25,1313.320052,87.82,0.80645
Jun-01-2012,4841.60,1310.329007,86.53,0.80965
Jun-04-2012,4848.15,1278.044622,83.23,0.80775
Jun-05-2012,4863.30,1278.177017,83.98,0.80015
Jun-06-2012,4997.10,1285.497229,84.29,0.80285
Jun-07-2012,5049.65,1315.130724,85.02,0.79875
Jun-08-2012,5068.35,1314.986053,84.82,0.79625
Jun-11-2012,5054.10,1325.655474,84.1,0.80145
Jun-12-2012,5115.90,1308.932698,82.7,0.80025
Jun-13-2012,5121.45,1324.17619,83.62,0.80155
Jun-14-2012,5054.75,1314.88088,82.92,0.79445
Jun-15-2012,5139.05,1329.099486,84.22,0.79335
Jun-18-2012,5064.25,1342.835328,84.33,0.79125
Jun-19-2012,5103.85,1344.776666,83.6,0.79575
Jun-20-2012,5120.55,1357.983718,84.35,0.78795
Jun-21-2012,5165.00,1355.694161,81.45,0.78665
Jun-22-2012,5146.05,1325.513726,78.2,0.79515
Jun-25-2012,5114.65,1335.020363,79.76,0.79835
Jun-26-2012,5120.80,1313.718119,79.21,0.80105
Jun-27-2012,5141.90,1319.985037,79.36,0.80245
Jun-28-2012,5149.15,1331.853095,80.21,0.80335
Jun-29-2012,5278.90,1329.044122,77.69,0.80395
Jul-02-2012,5278.60,1362.158745,84.96,0.78885
Jul-03-2012,5287.95,1365.513426,83.75,0.79535
Jul-04-2012,5302.55,1374.01566,87.66,0.79295
Jul-05-2012,5327.30,1374.01566,87.66,0.79855
Jul-06-2012,5316.95,1367.58218,87.22,0.80785
Jul-09-2012,5275.15,1354.676138,84.45,0.81295
Jul-10-2012,5345.35,1352.456602,85.99,0.81295
Jul-11-2012,5306.30,1341.474438,83.91,0.81655
Jul-12-2012,5235.25,1341.45468,86.19,0.81725
Jul-13-2012,5227.25,1334.756774,86.46,0.82045
Jul-16-2012,5197.25,1356.784065,87.5,0.81755
Jul-17-2012,5192.85,1353.64381,88.81,0.81535
Jul-18-2012,5216.30,1363.673881,89.54,0.81855
Jul-19-2012,5242.70,1372.781391,90.17,0.81595
Jul-20-2012,5205.10,1376.513167,92.97,0.81565
Jul-23-2012,5117.95,1362.659673,91.83,0.82145
Jul-24-2012,5128.20,1350.516968,88.14,0.82565
Jul-25-2012,5109.60,1338.313974,88.5,0.82775
Jul-26-2012,5043.00,1337.888282,88.97,0.82515
Jul-27-2012,5099.85,1360.023708,89.39,0.81335
Jul-30-2012,5199.80,1385.970048,90.13,0.80845
Jul-31-2012,5229.00,1385.300618,89.78,0.81645
Aug-01-2012,5240.50,1379.323917,88.06,0.81225
Aug-02-2012,5227.75,1375.136307,88.91,0.81315
Aug-03-2012,5215.70,1364.998084,87.13,0.82305
Aug-06-2012,5282.55,1390.989319,91.4,0.80885
Aug-07-2012,5336.70,1394.227435,92.2,0.80495
Aug-08-2012,5338.00,1401.346326,93.67,0.80515
Aug-09-2012,5322.95,1402.220383,93.35,0.80855
Aug-10-2012,5320.40,1402.795989,93.36,0.81355
Aug-13-2012,5347.90,1405.867824,92.87,0.81345
Aug-14-2012,5380.35,1404.108823,93.03,0.81015
Aug-16-2012,5362.95,1403.927251,93.74,0.81165
Aug-17-2012,5366.30,1415.514367,95.89,0.80925
Aug-21-2012,5421.00,1418.162745,96.32,0.81265
Aug-22-2012,5412.85,1413.171357,96.84,0.80145
Aug-23-2012,5415.35,1413.493307,97.26,0.80245
Aug-24-2012,5386.70,1402.082941,96.27,0.79465
Aug-27-2012,5350.25,1411.126663,96.15,0.79725
Aug-28-2012,5334.60,1410.435114,95.47,0.79895
Aug-29-2012,5287.80,1409.299341,96.33,0.79595
Aug-30-2012,5315.05,1410.489383,95.49,0.79755
Aug-31-2012,5258.50,1399.482778,94.62,0.79965
Sep-03-2012,5253.75,1406.575669,96.47,0.79405
Sep-04-2012,5274.00,1406.575669,96.47,0.79355
Sep-05-2012,5225.70,1404.939438,95.3,0.79575
Sep-06-2012,5238.40,1403.435331,95.36,0.79315
Sep-07-2012,5342.10,1432.115188,95.53,0.79175
Sep-08-2012,5358.70,1437.917196,96.42,0.78215
Sep-10-2012,5363.45,1437.917196,96.42,0.78215
Sep-11-2012,5390.00,1429.083742,96.54,0.78155
Sep-12-2012,5431.00,1433.564757,97.5,0.77715
Sep-13-2012,5435.35,1436.563455,97.34,0.77495
Sep-14-2012,5577.65,1459.987747,98.63,0.77465
Sep-17-2012,5610.00,1465.773871,99.33,0.76065
Sep-18-2012,5600.05,1461.188514,96.95,0.76175
Sep-20-2012,5554.25,1459.319827,95.62,0.76555
Sep-21-2012,5691.15,1460.261905,92.42,0.77255
Sep-24-2012,5669.60,1460.151339,92.89,0.76995
Sep-25-2012,5673.90,1456.88597,91.93,0.77475
Sep-26-2012,5663.45,1441.589905,91.37,0.77195
Sep-27-2012,5649.50,1433.31587,89.98,0.77785
Sep-28-2012,5703.30,1447.154124,91.85,0.77865
Oct-01-2012,5718.80,1440.674503,92.19,0.77865
Oct-03-2012,5731.25,1444.487317,92.48,0.77415
Oct-04-2012,5787.60,1450.994849,88.14,0.77475
Oct-05-2012,5746.95,1461.397823,91.71,0.76945
Oct-08-2012,5676.00,1460.926555,89.88,0.76645
Oct-09-2012,5704.60,1455.875817,89.33,0.77075
Oct-10-2012,5652.15,1441.484338,92.78,0.77625
Oct-11-2012,5708.05,1432.562524,91.64,0.77535
Oct-12-2012,5676.05,1432.843605,92.5,0.77325
Oct-15-2012,5687.25,1428.589388,92.28,0.77235
Oct-16-2012,5648.00,1440.126509,92.32,0.77265
Oct-17-2012,5660.25,1454.921585,92.54,0.76705
Oct-18-2012,5718.70,1460.91054,92.59,0.76195
Oct-19-2012,5684.25,1457.342029,92.53,0.76345
Oct-22-2012,5717.15,1433.187188,90.44,0.76795
Oct-23-2012,5691.40,1433.819249,88.65,0.76555
Oct-25-2012,5705.30,1413.109114,86.67,0.77145
Oct-26-2012,5664.30,1412.970981,86.05,0.77245
Oct-29-2012,5665.60,1411.940318,86.28,0.77295
Oct-30-2012,5597.90,1411.940318,85.54,0.77585
Oct-31-2012,5619.70,1411.940318,85.68,0.77085
Nov-01-2012,5645.05,1412.157973,86.24,0.77165
Nov-02-2012,5697.70,1427.589742,87.09,0.77265
Nov-05-2012,5704.20,1414.197747,84.86,0.77865
Nov-06-2012,5724.40,1417.255147,85.65,0.78215
Nov-07-2012,5760.10,1428.389358,88.71,0.78065
Nov-08-2012,5738.75,1394.530947,84.44,0.78355
Nov-09-2012,5686.25,1377.505862,85.09,0.78435
Nov-12-2012,5683.70,1379.849544,86.07,0.78685
Nov-13-2012,5666.95,1380.028785,86.07,0.78665
Nov-15-2012,5631.00,1374.526007,85.84,0.78625
Nov-16-2012,5574.05,1353.326427,85.87,0.78195
Nov-19-2012,5571.40,1359.87639,86.92,0.78755
Nov-20-2012,5571.55,1386.885581,89.28,0.78065
Nov-21-2012,5614.80,1387.812056,86.75,0.78045
Nov-22-2012,5627.75,1391.026274,87.38,0.77995
Nov-23-2012,5626.60,1391.026274,87.38,0.77635
Nov-26-2012,5635.90,1409.154926,88.28,0.77145
Nov-27-2012,5727.45,1406.293071,87.74,0.77165
Nov-29-2012,5825.00,1398.943017,87.18,0.77325
Nov-30-2012,5879.85,1415.954569,88.07,0.77045
Dec-03-2012,5870.95,1416.18157,88.91,0.76855
Dec-04-2012,5889.25,1409.458017,89.09,0.76535
Dec-05-2012,5900.50,1407.047502,88.5,0.76465
Dec-06-2012,5930.90,1409.27719,87.88,0.76505
Dec-07-2012,5907.40,1413.942311,86.26,0.77105
Dec-10-2012,5908.90,1418.07475,85.93,0.77255
Dec-11-2012,5898.80,1418.545503,85.56,0.77355
Dec-12-2012,5888.00,1427.839491,85.79,0.76985
Dec-13-2012,5851.50,1428.476314,87.31,0.76675
Dec-14-2012,5879.60,1419.447627,86.44,0.76445
Dec-17-2012,5857.90,1413.579103,87.25,0.76115
Dec-18-2012,5896.80,1430.36089,87.67,0.75945
Dec-19-2012,5929.60,1446.78783,88.4,0.75595
Dec-20-2012,5916.40,1435.810714,89.98,0.75435
Dec-21-2012,5847.70,1443.692907,90.13,0.75645
Dec-24-2012,5855.75,1430.148426,88.66,0.75895
Dec-26-2012,5905.60,1426.66238,88.61,0.75865
Dec-27-2012,5870.10,1419.826444,90.98,0.75645
Dec-28-2012,5908.35,1418.096468,90.87,0.75605
Dec-31-2012,5905.10,1402.428416,90.8,0.75655
Jan-01-2013,5950.85,1426.187978,91.82,0.75845
Jan-02-2013,5993.25,1426.187978,91.82,0.75645
Jan-03-2013,6009.50,1462.42074,93.12,0.75795
Jan-04-2013,6016.15,1459.365569,92.92,0.76275
Jan-07-2013,5988.40,1466.466659,93.09,0.76675
Jan-08-2013,6001.70,1461.891508,93.19,0.76335
Jan-09-2013,5971.50,1457.147623,93.15,0.76545
Jan-10-2013,5968.65,1461.021592,93.1,0.76655
Jan-11-2013,5951.30,1472.122583,94.27,0.75645
Jan-14-2013,6024.05,1472.054118,93.99,0.74925
Jan-15-2013,6056.60,1470.678494,94.59,0.74845
Jan-16-2013,6001.85,1472.341533,93.72,0.75005
Jan-17-2013,6039.20,1472.629718,94.68,0.75155
Jan-18-2013,6064.40,1480.939216,95.94,0.74895
Jan-21-2013,6082.30,1485.976421,96.04,0.75215
Jan-22-2013,6048.50,1485.976421,96.04,0.75115
Jan-23-2013,6054.30,1492.557853,96.68,0.75195
Jan-24-2013,6019.35,1494.807511,95.23,0.75235
Jan-25-2013,6074.65,1494.815295,95.95,0.74745
Jan-28-2013,6074.80,1502.958411,95.88,0.74325
Jan-29-2013,6049.90,1500.175068,96.44,0.74305
Jan-30-2013,6055.75,1507.839898,97.57,0.74215
Jan-31-2013,6034.75,1501.963519,97.94,0.73675
Feb-01-2013,5998.90,1498.110926,97.49,0.73625
Feb-04-2013,5987.25,1513.173942,97.77,0.73025
Feb-05-2013,5956.90,1495.711088,96.17,0.73835
Feb-06-2013,5959.20,1511.287727,96.64,0.73595
Feb-07-2013,5938.80,1512.118154,96.62,0.73885
Feb-08-2013,5903.50,1509.393737,95.83,0.74635
Feb-11-2013,5897.85,1517.926928,95.72,0.74755
Feb-12-2013,5922.50,1517.009219,97.03,0.74545
Feb-13-2013,5932.95,1519.427285,98.07,0.74315
Feb-14-2013,5896.95,1520.331367,97.6,0.74415
Feb-15-2013,5887.40,1521.380943,97.9,0.75005
Feb-18-2013,5898.20,1519.794188,96.41,0.74875
Feb-19-2013,5939.70,1519.794188,96.41,0.74905
Feb-20-2013,5943.05,1530.941684,97.1,0.74805
Feb-21-2013,5852.25,1511.954377,95.22,0.74905
Feb-22-2013,5850.30,1502.419473,92.84,0.75685
Feb-25-2013,5854.75,1515.60058,93.13,0.75965
Feb-26-2013,5761.35,1487.848091,93.11,0.75735
Feb-27-2013,5796.90,1496.943412,92.63,0.76585
Feb-28-2013,5693.05,1515.985385,92.76,0.76315
Mar-01-2013,5719.70,1514.678268,92.05,0.76425
Mar-04-2013,5698.50,1518.199977,90.68,0.77035
Mar-05-2013,5784.25,1525.20058,90.12,0.76915
Mar-06-2013,5818.60,1539.792506,90.82,0.76815
Mar-07-2013,5863.30,1541.458907,90.43,0.76945
Mar-08-2013,5945.70,1544.259353,91.56,0.76365
Mar-11-2013,5942.35,1551.179168,92.43,0.76995
Mar-12-2013,5914.10,1556.224311,92.52,0.76865
Mar-13-2013,5851.20,1552.478702,92.92,0.76735
Mar-14-2013,5908.95,1554.518413,92.88,0.77205
Mar-15-2013,5872.60,1563.233748,93.38,0.76965
Mar-18-2013,5835.25,1560.696095,93.82,0.76535
Mar-19-2013,5745.95,1552.102332,94.11,0.77045
Mar-20-2013,5694.40,1548.341859,92.52,0.77605
Mar-21-2013,5658.75,1558.711522,93.5,0.77195
Mar-22-2013,5651.35,1545.802976,92.45,0.77455
Mar-25-2013,5633.85,1556.885902,93.71,0.77005
Mar-26-2013,5641.60,1551.691699,94.81,0.77685
Mar-28-2013,5682.55,1563.771968,96.34,0.77825
Apr-01-2013,5704.40,1569.185872,97.23,0.77975
Apr-02-2013,5748.10,1562.173837,97.07,0.77745
Apr-03-2013,5672.90,1570.252238,97.19,0.77895
Apr-04-2013,5574.75,1553.686978,94.45,0.77875
Apr-05-2013,5553.25,1559.979316,93.26,0.77745
Apr-08-2013,5542.95,1553.27893,92.7,0.76745
Apr-09-2013,5495.10,1563.071269,93.36,0.76895
Apr-10-2013,5558.70,1568.607909,94.51,0.76355
Apr-11-2013,5594.00,1587.731827,94.97,0.76465
Apr-12-2013,5528.55,1593.369863,93.85,0.76215
Apr-15-2013,5568.40,1588.854623,91.61,0.76375
Apr-16-2013,5688.95,1552.363572,89.03,0.76425
Apr-17-2013,5688.70,1574.566985,89.03,0.76125
Apr-18-2013,5783.10,1552.014896,86.97,0.76645
Apr-22-2013,5834.40,1541.613396,88,0.76515
Apr-23-2013,5836.90,1562.4995,89.19,0.76745
Apr-25-2013,5916.30,1578.775594,89.18,0.76855
Apr-26-2013,5871.45,1585.158128,93.64,0.76855
Apr-29-2013,5904.10,1582.23568,93,0.76765
Apr-30-2013,5930.20,1593.607114,94.5,0.76285
May-02-2013,5999.35,1597.56567,93.46,0.75935
May-03-2013,5944.00,1597.590834,93.99,0.76665
