Date,Nifty
Feb-06-2009,2843.1
Feb-09-2009,2919.9
Feb-10-2009,2934.5
Feb-11-2009,2925.7
Feb-12-2009,2893.05
Feb-13-2009,2948.35
Feb-16-2009,2848.5
Feb-17-2009,2770.5
Feb-18-2009,2776.15
Feb-19-2009,2789.35
Feb-20-2009,2736.45
Feb-24-2009,2733.9
Feb-25-2009,2762.5
Feb-26-2009,2785.65
Feb-27-2009,2763.65
Mar-02-2009,2674.6
Mar-03-2009,2622.4
Mar-04-2009,2645.2
Mar-05-2009,2576.7
Mar-06-2009,2620.15
Mar-09-2009,2573.15
Mar-12-2009,2617.45
Mar-13-2009,2719.25
Mar-16-2009,2777.25
Mar-17-2009,2757.45
Mar-18-2009,2794.7
Mar-19-2009,2807.15
Mar-20-2009,2807.05
Mar-23-2009,2939.9
Mar-24-2009,2938.7
Mar-25-2009,2984.35
Mar-26-2009,3082.25
Mar-27-2009,3108.65
Mar-30-2009,2978.15
Mar-31-2009,3020.95
Apr-01-2009,3060.35
Apr-02-2009,3211.05
Apr-06-2009,3256.6
Apr-08-2009,3342.95
Apr-09-2009,3342.05
Apr-13-2009,3382.6
Apr-15-2009,3484.15
Apr-16-2009,3369.5
Apr-17-2009,3384.4
Apr-20-2009,3377.1
Apr-21-2009,3365.3
Apr-22-2009,3330.3
Apr-23-2009,3423.7
Apr-24-2009,3480.75
Apr-27-2009,3470
Apr-28-2009,3362.35
Apr-29-2009,3473.95
May-04-2009,3654
May-05-2009,3661.9
May-06-2009,3625.05
May-07-2009,3683.9
May-08-2009,3620.7
May-11-2009,3554.6
May-12-2009,3681.1
May-13-2009,3635.25
May-14-2009,3593.45
May-15-2009,3671.65
May-18-2009,4323.15
May-19-2009,4318.45
May-20-2009,4270.3
May-21-2009,4210.9
May-22-2009,4238.5
May-25-2009,4237.55
May-26-2009,4116.7
May-27-2009,4276.05
May-28-2009,4337.1
May-29-2009,4448.95
Jun-01-2009,4529.9
Jun-02-2009,4525.25
Jun-03-2009,4530.7
Jun-04-2009,4572.65
Jun-05-2009,4586.9
Jun-08-2009,4429.9
Jun-09-2009,4550.95
Jun-10-2009,4655.25
Jun-11-2009,4637.7
Jun-12-2009,4583.4
Jun-15-2009,4484
Jun-16-2009,4517.8
Jun-17-2009,4356.15
Jun-18-2009,4251.4
Jun-19-2009,4313.6
Jun-22-2009,4235.25
Jun-23-2009,4247
Jun-24-2009,4292.95
Jun-25-2009,4241.85
Jun-26-2009,4375.5
Jun-29-2009,4390.95
Jun-30-2009,4291.1
Jul-01-2009,4340.9
Jul-02-2009,4348.85
Jul-03-2009,4424.25
Jul-06-2009,4165.7
Jul-07-2009,4202.15
Jul-08-2009,4078.9
Jul-09-2009,4080.95
Jul-10-2009,4003.9
Jul-13-2009,3974.05
Jul-14-2009,4111.4
Jul-15-2009,4233.5
Jul-16-2009,4231.4
Jul-17-2009,4374.95
Jul-20-2009,4502.25
Jul-21-2009,4469.1
Jul-22-2009,4398.9
Jul-23-2009,4523.75
Jul-24-2009,4568.55
Jul-27-2009,4572.3
Jul-28-2009,4564.1
Jul-29-2009,4513.5
Jul-30-2009,4571.45
Jul-31-2009,4636.45
Aug-03-2009,4711.4
Aug-04-2009,4680.5
Aug-05-2009,4694.15
Aug-06-2009,4585.5
Aug-07-2009,4481.4
Aug-10-2009,4437.65
Aug-11-2009,4471.35
Aug-12-2009,4457.5
Aug-13-2009,4605
Aug-14-2009,4580.05
Aug-17-2009,4387.9
Aug-18-2009,4458.9
Aug-19-2009,4394.1
Aug-20-2009,4453.45
Aug-21-2009,4528.8
Aug-24-2009,4642.8
Aug-25-2009,4659.35
Aug-26-2009,4680.85
Aug-27-2009,4688.2
Aug-28-2009,4732.35
Aug-31-2009,4662.1
Sep-01-2009,4625.35
Sep-02-2009,4608.35
Sep-03-2009,4593.55
Sep-04-2009,4680.4
Sep-07-2009,4782.9
Sep-08-2009,4805.25
Sep-09-2009,4814.25
Sep-10-2009,4819.4
Sep-11-2009,4829.55
Sep-14-2009,4808.6
Sep-15-2009,4892.1
Sep-16-2009,4958.4
Sep-17-2009,4965.55
Sep-18-2009,4976.05
Sep-22-2009,5020.2
Sep-23-2009,4969.95
Sep-24-2009,4986.55
Sep-25-2009,4958.95
Sep-29-2009,5006.85
Sep-30-2009,5083.95
Oct-01-2009,5083.4
Oct-05-2009,5003.2
Oct-06-2009,5027.4
Oct-07-2009,4985.75
Oct-08-2009,5002.25
Oct-09-2009,4945.2
Oct-12-2009,5054.25
Oct-14-2009,5118.2
Oct-15-2009,5108.85
Oct-16-2009,5142.15
Oct-17-2009,5141.8
Oct-20-2009,5114.45
Oct-21-2009,5063.6
Oct-22-2009,4988.6
Oct-23-2009,4997.05
Oct-26-2009,4970.9
Oct-27-2009,4846.7
Oct-28-2009,4826.15
Oct-29-2009,4750.55
Oct-30-2009,4711.7
Nov-03-2009,4563.9
Nov-04-2009,4710.8
Nov-05-2009,4765.55
Nov-06-2009,4796.15
Nov-09-2009,4898.4
Nov-10-2009,4881.7
Nov-11-2009,5003.95
Nov-12-2009,4952.65
Nov-13-2009,4998.95
Nov-16-2009,5058.05
Nov-17-2009,5062.25
Nov-18-2009,5054.7
Nov-19-2009,4989
Nov-20-2009,5052.45
Nov-23-2009,5103.55
Nov-24-2009,5090.55
Nov-25-2009,5108.15
Nov-26-2009,5005.55
Nov-27-2009,4941.75
Nov-30-2009,5032.7
Dec-01-2009,5122
Dec-02-2009,5123.25
Dec-03-2009,5131.7
Dec-04-2009,5108.9
Dec-07-2009,5066.7
Dec-08-2009,5147.95
Dec-09-2009,5112
Dec-10-2009,5134.65
Dec-11-2009,5117.3
Dec-14-2009,5105.7
Dec-15-2009,5033.05
Dec-16-2009,5042.05
Dec-17-2009,5041.75
Dec-18-2009,4987.7
Dec-21-2009,4952.6
Dec-22-2009,4985.85
Dec-23-2009,5144.6
Dec-24-2009,5178.4
Dec-29-2009,5187.95
Dec-30-2009,5169.45
Dec-31-2009,5201.05
Jan-04-2010,5232.2
Jan-05-2010,5277.9
Jan-06-2010,5281.8
Jan-07-2010,5263.1
Jan-08-2010,5244.75
Jan-11-2010,5249.4
Jan-12-2010,5210.4
Jan-13-2010,5233.95
Jan-14-2010,5259.9
Jan-15-2010,5252.2
Jan-18-2010,5274.85
Jan-19-2010,5225.65
Jan-20-2010,5221.7
Jan-21-2010,5094.15
Jan-22-2010,5036
Jan-25-2010,5007.9
Jan-27-2010,4853.1
Jan-28-2010,4867.25
Jan-29-2010,4882.05
Feb-01-2010,4899.7
Feb-02-2010,4830.1
Feb-03-2010,4931.85
Feb-04-2010,4845.35
Feb-05-2010,4718.65
Feb-06-2010,4757.25
Feb-08-2010,4760.4
Feb-09-2010,4792.65
Feb-10-2010,4757.2
Feb-11-2010,4826.85
Feb-15-2010,4801.95
Feb-16-2010,4855.75
Feb-17-2010,4914
Feb-18-2010,4887.75
Feb-19-2010,4844.9
Feb-22-2010,4856.4
Feb-23-2010,4870.05
Feb-24-2010,4858.6
Feb-25-2010,4859.75
Feb-26-2010,4922.3
Mar-02-2010,5017
Mar-03-2010,5088.1
Mar-04-2010,5080.25
Mar-05-2010,5088.7
Mar-08-2010,5124
Mar-09-2010,5101.5
Mar-10-2010,5116.25
Mar-11-2010,5133.4
Mar-12-2010,5137
Mar-15-2010,5128.9
Mar-16-2010,5198.1
Mar-17-2010,5231.9
Mar-18-2010,5245.9
Mar-19-2010,5262.8
Mar-22-2010,5205.2
Mar-23-2010,5225.3
Mar-25-2010,5260.4
Mar-26-2010,5282
Mar-29-2010,5302.85
Mar-30-2010,5262.45
Mar-31-2010,5249.1
Apr-01-2010,5290.5
Apr-05-2010,5368.4
Apr-06-2010,5366
Apr-07-2010,5374.65
Apr-08-2010,5304.45
Apr-09-2010,5361.75
Apr-12-2010,5339.7
Apr-13-2010,5322.95
Apr-15-2010,5273.6
Apr-16-2010,5262.6
Apr-19-2010,5203.65
Apr-20-2010,5230.1
Apr-21-2010,5244.9
Apr-22-2010,5269.35
Apr-23-2010,5304.1
Apr-26-2010,5322.45
Apr-27-2010,5308.35
Apr-28-2010,5215.45
Apr-29-2010,5254.15
Apr-30-2010,5278
May-03-2010,5222.75
May-04-2010,5148.5
May-05-2010,5124.9
May-06-2010,5090.85
May-07-2010,5018.05
May-10-2010,5193.6
May-11-2010,5136.15
May-12-2010,5156.65
May-13-2010,5178.9
May-14-2010,5093.5
May-17-2010,5059.9
May-18-2010,5066.2
May-19-2010,4919.65
May-20-2010,4947.6
May-21-2010,4931.15
May-24-2010,4943.95
May-25-2010,4806.75
May-26-2010,4917.4
May-27-2010,5003.1
May-28-2010,5066.55
May-31-2010,5086.3
Jun-01-2010,4970.2
Jun-02-2010,5019.85
Jun-03-2010,5110.5
Jun-04-2010,5135.5
Jun-07-2010,5034
Jun-08-2010,4987.1
Jun-09-2010,5000.3
Jun-10-2010,5078.6
Jun-11-2010,5119.35
Jun-14-2010,5197.7
Jun-15-2010,5222.35
Jun-16-2010,5233.35
Jun-17-2010,5274.85
Jun-18-2010,5262.6
Jun-21-2010,5353.3
Jun-22-2010,5316.55
Jun-23-2010,5323.15
Jun-24-2010,5320.6
Jun-25-2010,5269.05
Jun-28-2010,5333.5
Jun-29-2010,5256.15
Jun-30-2010,5312.5
Jul-01-2010,5251.4
Jul-02-2010,5237.1
Jul-05-2010,5235.9
Jul-06-2010,5289.05
Jul-07-2010,5241.1
Jul-08-2010,5296.85
Jul-09-2010,5352.45
Jul-12-2010,5383
Jul-13-2010,5400.65
Jul-14-2010,5386.15
Jul-15-2010,5378.75
Jul-16-2010,5393.9
Jul-19-2010,5386.45
Jul-20-2010,5368
Jul-21-2010,5399.35
Jul-22-2010,5441.95
Jul-23-2010,5449.1
Jul-26-2010,5418.6
Jul-27-2010,5430.6
Jul-28-2010,5397.55
Jul-29-2010,5408.9
Jul-30-2010,5367.6
Aug-02-2010,5431.65
Aug-03-2010,5439.55
Aug-04-2010,5467.85
Aug-05-2010,5447.1
Aug-06-2010,5439.25
Aug-09-2010,5486.15
Aug-10-2010,5460.7
Aug-11-2010,5420.6
Aug-12-2010,5416.45
Aug-13-2010,5452.1
Aug-16-2010,5418.3
Aug-17-2010,5414.15
Aug-18-2010,5479.15
Aug-19-2010,5540.2
Aug-20-2010,5530.65
Aug-23-2010,5543.5
Aug-24-2010,5505.1
Aug-25-2010,5462.35
Aug-26-2010,5477.9
Aug-27-2010,5408.7
Aug-30-2010,5415.45
Aug-31-2010,5402.4
Sep-01-2010,5471.85
Sep-02-2010,5486.15
Sep-03-2010,5479.4
Sep-06-2010,5576.95
Sep-07-2010,5604
Sep-08-2010,5607.85
Sep-09-2010,5640.05
Sep-13-2010,5760
Sep-14-2010,5795.55
Sep-15-2010,5860.95
Sep-16-2010,5828.7
Sep-17-2010,5884.95
Sep-20-2010,5980.45
Sep-21-2010,6009.05
Sep-22-2010,5991
Sep-23-2010,5959.55
Sep-24-2010,6018.3
Sep-27-2010,6035.65
Sep-28-2010,6029.5
Sep-29-2010,5991.3
Sep-30-2010,6029.95
Oct-01-2010,6143.4
Oct-04-2010,6159.45
Oct-05-2010,6145.8
Oct-06-2010,6186.45
Oct-07-2010,6120.3
Oct-08-2010,6103.45
Oct-11-2010,6135.85
Oct-12-2010,6090.9
Oct-13-2010,6233.9
Oct-14-2010,6177.35
Oct-15-2010,6062.65
Oct-18-2010,6075.95
Oct-19-2010,6027.3
Oct-20-2010,5982.1
Oct-21-2010,6101.5
Oct-22-2010,6066.05
Oct-25-2010,6105.8
Oct-26-2010,6082
Oct-27-2010,6012.65
Oct-28-2010,5987.7
Oct-29-2010,6017.7
Nov-01-2010,6117.55
Nov-02-2010,6119
Nov-03-2010,6160.5
Nov-04-2010,6281.8
Nov-05-2010,6312.45
Nov-08-2010,6273.2
Nov-09-2010,6301.55
Nov-10-2010,6275.7
Nov-11-2010,6194.25
Nov-12-2010,6071.65
Nov-15-2010,6121.6
Nov-16-2010,5988.7
Nov-18-2010,5998.8
Nov-19-2010,5890.3
Nov-22-2010,6010
Nov-23-2010,5934.75
Nov-24-2010,5865.75
Nov-25-2010,5799.75
Nov-26-2010,5751.95
Nov-29-2010,5830
Nov-30-2010,5862.7
Dec-01-2010,5960.9
Dec-02-2010,6011.7
Dec-03-2010,5992.8
Dec-06-2010,5992.25
Dec-07-2010,5976.55
Dec-08-2010,5903.7
Dec-09-2010,5766.5
Dec-10-2010,5857.35
Dec-13-2010,5907.65
Dec-14-2010,5944.1
Dec-15-2010,5892.3
Dec-16-2010,5948.75
Dec-20-2010,5947.05
Dec-21-2010,6000.65
Dec-22-2010,5984.4
Dec-23-2010,5980
Dec-24-2010,6011.6
Dec-27-2010,5998.1
Dec-28-2010,5996
Dec-29-2010,6060.35
Dec-30-2010,6101.85
Dec-31-2010,6134.5
Jan-03-2011,6157.6
Jan-04-2011,6146.35
Jan-05-2011,6079.8
Jan-06-2011,6048.25
Jan-07-2011,5904.6
Jan-10-2011,5762.85
Jan-11-2011,5754.1
Jan-12-2011,5863.25
Jan-13-2011,5751.9
Jan-14-2011,5654.55
Jan-17-2011,5654.75
Jan-18-2011,5724.05
Jan-19-2011,5691.05
Jan-20-2011,5711.6
Jan-21-2011,5696.5
Jan-24-2011,5743.25
Jan-25-2011,5687.4
Jan-27-2011,5604.3
Jan-28-2011,5512.15
Jan-31-2011,5505.9
Feb-01-2011,5417.2
Feb-02-2011,5432
Feb-03-2011,5526.75
Feb-04-2011,5395.75
Feb-07-2011,5396
Feb-08-2011,5312.55
Feb-09-2011,5253.55
Feb-10-2011,5225.8
Feb-11-2011,5310
Feb-14-2011,5456
Feb-15-2011,5481
Feb-16-2011,5481.7
Feb-17-2011,5546.45
Feb-18-2011,5458.95
Feb-21-2011,5518.6
Feb-22-2011,5469.2
Feb-23-2011,5437.35
Feb-24-2011,5262.7
Feb-25-2011,5303.55
Feb-28-2011,5333.25
Mar-01-2011,5522.3
Mar-03-2011,5536.2
Mar-04-2011,5538.75
Mar-07-2011,5463.15
Mar-08-2011,5520.8
Mar-09-2011,5531
Mar-10-2011,5494.4
Mar-11-2011,5445.45
Mar-14-2011,5531.5
Mar-15-2011,5449.65
Mar-16-2011,5511.15
Mar-17-2011,5446.65
Mar-18-2011,5373.7
Mar-21-2011,5364.75
Mar-22-2011,5413.85
Mar-23-2011,5480.25
Mar-24-2011,5522.4
Mar-25-2011,5654.25
Mar-28-2011,5687.25
Mar-29-2011,5736.35
Mar-30-2011,5787.65
Mar-31-2011,5833.75
Apr-01-2011,5826.05
Apr-04-2011,5908.45
Apr-05-2011,5910.05
Apr-06-2011,5891.75
Apr-07-2011,5885.7
Apr-08-2011,5842
Apr-11-2011,5785.7
Apr-13-2011,5911.5
Apr-15-2011,5824.55
Apr-18-2011,5729.1
Apr-19-2011,5740.75
Apr-20-2011,5851.65
Apr-21-2011,5884.7
Apr-25-2011,5874.5
Apr-26-2011,5868.4
Apr-27-2011,5833.9
Apr-28-2011,5785.45
Apr-29-2011,5749.5
May-02-2011,5701.3
May-03-2011,5565.25
May-04-2011,5537.15
May-05-2011,5459.85
May-06-2011,5551.45
May-09-2011,5551.1
May-10-2011,5541.25
May-11-2011,5565.05
May-12-2011,5486.15
May-13-2011,5544.75
May-16-2011,5499
May-17-2011,5438.95
May-18-2011,5420.6
May-19-2011,5428.1
May-20-2011,5486.35
May-23-2011,5386.55
May-24-2011,5394.85
May-25-2011,5348.95
May-26-2011,5412.35
May-27-2011,5476.1
May-30-2011,5473.1
May-31-2011,5560.15
Jun-01-2011,5592
Jun-02-2011,5550.35
Jun-03-2011,5516.75
Jun-06-2011,5532.05
Jun-07-2011,5556.15
Jun-08-2011,5526.85
Jun-09-2011,5521.05
Jun-10-2011,5485.8
Jun-13-2011,5482.8
Jun-14-2011,5500.5
Jun-15-2011,5447.5
Jun-16-2011,5396.75
Jun-17-2011,5366.4
Jun-20-2011,5257.9
Jun-21-2011,5275.85
Jun-22-2011,5278.3
Jun-23-2011,5320
Jun-24-2011,5471.25
Jun-27-2011,5526.6
Jun-28-2011,5545.3
Jun-29-2011,5600.45
Jun-30-2011,5647.4
Jul-01-2011,5627.2
Jul-04-2011,5650.5
Jul-05-2011,5632.1
Jul-06-2011,5625.45
Jul-07-2011,5728.95
Jul-08-2011,5660.65
Jul-11-2011,5616.1
Jul-12-2011,5526.15
Jul-13-2011,5585.45
Jul-14-2011,5599.8
Jul-15-2011,5581.1
Jul-18-2011,5567.05
Jul-19-2011,5613.55
Jul-20-2011,5567.05
Jul-21-2011,5541.6
Jul-22-2011,5633.95
Jul-25-2011,5680.3
Jul-26-2011,5574.85
Jul-27-2011,5546.8
Jul-28-2011,5487.75
Jul-29-2011,5482
Aug-01-2011,5516.8
Aug-02-2011,5456.55
Aug-03-2011,5404.8
Aug-04-2011,5331.8
Aug-05-2011,5211.25
Aug-08-2011,5118.5
Aug-09-2011,5072.85
Aug-10-2011,5161
Aug-11-2011,5138.3
Aug-12-2011,5072.95
Aug-16-2011,5035.8
Aug-17-2011,5056.6
Aug-18-2011,4944.15
Aug-19-2011,4845.65
Aug-22-2011,4898.8
Aug-23-2011,4948.9
Aug-24-2011,4888.9
Aug-25-2011,4839.6
Aug-26-2011,4747.8
Aug-29-2011,4919.6
Aug-30-2011,5001
Sep-02-2011,5040
Sep-05-2011,5017.2
Sep-06-2011,5064.3
Sep-07-2011,5124.65
Sep-08-2011,5153.25
Sep-09-2011,5059.45
Sep-12-2011,4946.8
Sep-13-2011,4940.95
Sep-14-2011,5012.55
Sep-15-2011,5075.7
Sep-16-2011,5084.25
Sep-19-2011,5031.95
Sep-20-2011,5140.2
Sep-21-2011,5133.25
Sep-22-2011,4923.65
Sep-23-2011,4867.75
Sep-26-2011,4835.4
Sep-27-2011,4971.25
Sep-28-2011,4945.9
Sep-29-2011,5015.45
Sep-30-2011,4943.25
Oct-03-2011,4849.5
Oct-04-2011,4772.15
Oct-05-2011,4751.3
Oct-07-2011,4888.05
Oct-10-2011,4979.6
Oct-11-2011,4974.35
Oct-12-2011,5099.4
Oct-13-2011,5077.85
Oct-14-2011,5132.3
Oct-17-2011,5118.25
Oct-18-2011,5037.5
Oct-19-2011,5139.15
Oct-20-2011,5091.9
Oct-21-2011,5049.95
Oct-24-2011,5098.35
Oct-25-2011,5191.6
Oct-26-2011,5201.8
Oct-28-2011,5360.7
Oct-31-2011,5326.6
Nov-01-2011,5257.95
Nov-02-2011,5258.45
Nov-03-2011,5265.75
Nov-04-2011,5284.2
Nov-08-2011,5289.35
Nov-09-2011,5221.05
Nov-11-2011,5168.85
Nov-14-2011,5148.35
Nov-15-2011,5068.5
Nov-16-2011,5030.45
Nov-17-2011,4934.75
Nov-18-2011,4905.8
Nov-21-2011,4778.35
Nov-22-2011,4812.35
Nov-23-2011,4706.45
Nov-24-2011,4756.45
Nov-25-2011,4710.05
Nov-28-2011,4851.3
Nov-29-2011,4805.1
Nov-30-2011,4832.05
Dec-01-2011,4936.85
Dec-02-2011,5050.15
Dec-05-2011,5039.15
Dec-07-2011,5062.6
Dec-08-2011,4943.65
Dec-09-2011,4866.7
Dec-12-2011,4764.6
Dec-13-2011,4800.6
Dec-14-2011,4763.25
Dec-15-2011,4746.35
Dec-16-2011,4651.6
Dec-19-2011,4613.1
Dec-20-2011,4544.2
Dec-21-2011,4693.15
Dec-22-2011,4733.85
Dec-23-2011,4714
Dec-26-2011,4779
Dec-27-2011,4750.5
Dec-28-2011,4705.8
Dec-29-2011,4646.25
Dec-30-2011,4624.3
Jan-02-2012,4636.75
Jan-03-2012,4765.3
Jan-04-2012,4749.65
Jan-05-2012,4749.95
Jan-06-2012,4754.1
Jan-07-2012,4746.9
Jan-09-2012,4742.8
Jan-10-2012,4849.55
Jan-11-2012,4860.95
Jan-12-2012,4831.25
Jan-13-2012,4866
Jan-16-2012,4873.9
Jan-17-2012,4967.3
Jan-18-2012,4955.8
Jan-19-2012,5018.4
Jan-20-2012,5048.6
Jan-23-2012,5046.25
Jan-24-2012,5127.35
Jan-25-2012,5158.3
Jan-27-2012,5204.7
Jan-30-2012,5087.3
Jan-31-2012,5199.25
Feb-01-2012,5235.7
Feb-02-2012,5269.9
Feb-03-2012,5325.85
Feb-06-2012,5361.65
Feb-07-2012,5335.15
Feb-08-2012,5368.15
Feb-09-2012,5412.35
Feb-10-2012,5381.6
Feb-13-2012,5390.2
Feb-14-2012,5416.05
Feb-15-2012,5531.95
Feb-16-2012,5521.95
Feb-17-2012,5564.3
Feb-21-2012,5607.15
Feb-22-2012,5505.35
Feb-23-2012,5483.3
Feb-24-2012,5429.3
Feb-27-2012,5281.2
Feb-28-2012,5375.5
Feb-29-2012,5385.2
Mar-01-2012,5339.75
Mar-02-2012,5359.35
Mar-03-2012,5359.4
Mar-05-2012,5280.35
Mar-06-2012,5222.4
Mar-07-2012,5220.45
Mar-09-2012,5333.55
Mar-12-2012,5359.55
Mar-13-2012,5429.5
Mar-14-2012,5463.9
Mar-15-2012,5380.5
Mar-16-2012,5317.9
Mar-19-2012,5257.05
Mar-20-2012,5274.85
Mar-21-2012,5364.95
Mar-22-2012,5228.45
Mar-23-2012,5278.2
Mar-26-2012,5184.25
Mar-27-2012,5243.15
Mar-28-2012,5194.75
Mar-29-2012,5178.85
Mar-30-2012,5295.55
Apr-02-2012,5317.9
Apr-03-2012,5358.5
Apr-04-2012,5322.9
Apr-09-2012,5234.4
Apr-10-2012,5243.6
Apr-11-2012,5226.85
Apr-12-2012,5276.85
Apr-13-2012,5207.45
Apr-16-2012,5226.2
Apr-17-2012,5289.7
Apr-18-2012,5300
Apr-19-2012,5332.4
Apr-20-2012,5290.85
Apr-23-2012,5200.6
Apr-24-2012,5222.65
Apr-25-2012,5202
Apr-26-2012,5189
Apr-27-2012,5190.6
Apr-28-2012,5209
Apr-30-2012,5248.15
May-02-2012,5239.15
May-03-2012,5188.4
May-04-2012,5086.85
May-07-2012,5114.15
May-08-2012,4999.95
May-09-2012,4974.8
May-10-2012,4965.7
May-11-2012,4928.9
May-14-2012,4907.8
May-15-2012,4942.8
May-16-2012,4858.25
May-17-2012,4870.2
May-18-2012,4891.45
May-21-2012,4906.05
May-22-2012,4860.5
May-23-2012,4835.65
May-24-2012,4921.4
May-25-2012,4920.4
May-28-2012,4985.65
May-29-2012,4990.1
May-30-2012,4950.75
May-31-2012,4924.25
Jun-01-2012,4841.6
Jun-04-2012,4848.15
Jun-05-2012,4863.3
Jun-06-2012,4997.1
Jun-07-2012,5049.65
Jun-08-2012,5068.35
Jun-11-2012,5054.1
Jun-12-2012,5115.9
Jun-13-2012,5121.45
Jun-14-2012,5054.75
Jun-15-2012,5139.05
Jun-18-2012,5064.25
Jun-19-2012,5103.85
Jun-20-2012,5120.55
Jun-21-2012,5165
Jun-22-2012,5146.05
Jun-25-2012,5114.65
Jun-26-2012,5120.8
Jun-27-2012,5141.9
Jun-28-2012,5149.15
Jun-29-2012,5278.9
Jul-02-2012,5278.6
Jul-03-2012,5287.95
Jul-04-2012,5302.55
Jul-05-2012,5327.3
Jul-06-2012,5316.95
Jul-09-2012,5275.15
Jul-10-2012,5345.35
Jul-11-2012,5306.3
Jul-12-2012,5235.25
Jul-13-2012,5227.25
Jul-16-2012,5197.25
Jul-17-2012,5192.85
Jul-18-2012,5216.3
Jul-19-2012,5242.7
Jul-20-2012,5205.1
Jul-23-2012,5117.95
Jul-24-2012,5128.2
Jul-25-2012,5109.6
Jul-26-2012,5043
Jul-27-2012,5099.85
Jul-30-2012,5199.8
Jul-31-2012,5229
Aug-01-2012,5240.5
Aug-02-2012,5227.75
Aug-03-2012,5215.7
Aug-06-2012,5282.55
Aug-07-2012,5336.7
Aug-08-2012,5338
Aug-09-2012,5322.95
Aug-10-2012,5320.4
Aug-13-2012,5347.9
Aug-14-2012,5380.35
Aug-16-2012,5362.95
Aug-17-2012,5366.3
Aug-21-2012,5421
Aug-22-2012,5412.85
Aug-23-2012,5415.35
Aug-24-2012,5386.7
Aug-27-2012,5350.25
Aug-28-2012,5334.6
Aug-29-2012,5287.8
Aug-30-2012,5315.05
Aug-31-2012,5258.5
Sep-03-2012,5253.75
Sep-04-2012,5274
Sep-05-2012,5225.7
Sep-06-2012,5238.4
Sep-07-2012,5342.1
Sep-08-2012,5358.7
Sep-10-2012,5363.45
Sep-11-2012,5390
Sep-12-2012,5431
Sep-13-2012,5435.35
Sep-14-2012,5577.65
Sep-17-2012,5610
Sep-18-2012,5600.05
Sep-20-2012,5554.25
Sep-21-2012,5691.15
Sep-24-2012,5669.6
Sep-25-2012,5673.9
Sep-26-2012,5663.45
Sep-27-2012,5649.5
Sep-28-2012,5703.3
Oct-01-2012,5718.8
Oct-03-2012,5731.25
Oct-04-2012,5787.6
Oct-05-2012,5746.95
Oct-08-2012,5676
Oct-09-2012,5704.6
Oct-10-2012,5652.15
Oct-11-2012,5708.05
Oct-12-2012,5676.05
Oct-15-2012,5687.25
Oct-16-2012,5648
Oct-17-2012,5660.25
Oct-18-2012,5718.7
Oct-19-2012,5684.25
Oct-22-2012,5717.15
Oct-23-2012,5691.4
Oct-25-2012,5705.3
Oct-26-2012,5664.3
Oct-29-2012,5665.6
Oct-30-2012,5597.9
Oct-31-2012,5619.7
Nov-01-2012,5645.05
Nov-02-2012,5697.7
Nov-05-2012,5704.2
Nov-06-2012,5724.4
Nov-07-2012,5760.1
Nov-08-2012,5738.75
Nov-09-2012,5686.25
Nov-12-2012,5683.7
Nov-13-2012,5666.95
Nov-15-2012,5631
Nov-16-2012,5574.05
Nov-19-2012,5571.4
Nov-20-2012,5571.55
Nov-21-2012,5614.8
Nov-22-2012,5627.75
Nov-23-2012,5626.6
Nov-26-2012,5635.9
Nov-27-2012,5727.45
Nov-29-2012,5825
Nov-30-2012,5879.85
Dec-03-2012,5870.95
Dec-04-2012,5889.25
Dec-05-2012,5900.5
Dec-06-2012,5930.9
Dec-07-2012,5907.4
Dec-10-2012,5908.9
Dec-11-2012,5898.8
Dec-12-2012,5888
Dec-13-2012,5851.5
Dec-14-2012,5879.6
Dec-17-2012,5857.9
Dec-18-2012,5896.8
Dec-19-2012,5929.6
Dec-20-2012,5916.4
Dec-21-2012,5847.7
Dec-24-2012,5855.75
Dec-26-2012,5905.6
Dec-27-2012,5870.1
Dec-28-2012,5908.35
Dec-31-2012,5905.1
Jan-01-2013,5950.85
Jan-02-2013,5993.25
Jan-03-2013,6009.5
Jan-04-2013,6016.15
Jan-07-2013,5988.4
Jan-08-2013,6001.7
Jan-09-2013,5971.5
Jan-10-2013,5968.65
Jan-11-2013,5951.3
Jan-14-2013,6024.05
Jan-15-2013,6056.6
Jan-16-2013,6001.85
Jan-17-2013,6039.2
Jan-18-2013,6064.4
Jan-21-2013,6082.3
Jan-22-2013,6048.5
Jan-23-2013,6054.3
Jan-24-2013,6019.35
Jan-25-2013,6074.65
Jan-28-2013,6074.8
Jan-29-2013,6049.9
Jan-30-2013,6055.75
Jan-31-2013,6034.75
Feb-01-2013,5998.9
Feb-04-2013,5987.25
Feb-05-2013,5956.9
Feb-06-2013,5959.2
Feb-07-2013,5938.8
Feb-08-2013,5903.5
Feb-11-2013,5897.85
Feb-12-2013,5922.5
Feb-13-2013,5932.95
Feb-14-2013,5896.95
Feb-15-2013,5887.4
Feb-18-2013,5898.2
Feb-19-2013,5939.7
Feb-20-2013,5943.05
Feb-21-2013,5852.25
Feb-22-2013,5850.3
Feb-25-2013,5854.75
Feb-26-2013,5761.35
Feb-27-2013,5796.9
Feb-28-2013,5693.05
Mar-01-2013,5719.7
Mar-04-2013,5698.5
Mar-05-2013,5784.25
Mar-06-2013,5818.6
Mar-07-2013,5863.3
Mar-08-2013,5945.7
Mar-11-2013,5942.35
Mar-12-2013,5914.1
